"T1T2ratio","G1.fMRI","Evolution.Expansion","AllometricScaling.PNC20mm","PET.AG","CBF","PC1.AHBA","PC1.Neurosynth","BigBrain.Histology","Cortical.Thickness"
1.39842462539673,-3.87572836875916,-0.791460228261227,0.994693564375242,-0.515091097727418,52.9679516474406,0.0890314975753426,-0.000257048959610984,0.0278781577944756,2.89625453948975
1.44276905059814,-4.32166385650635,-1.16772685113341,1.03039152746977,-0.414669272349064,47.6139629718869,1.52121341752625,-0.000162965603522025,0.04121483117342,2.47464609146118
1.4198716878891,-3.9015417098999,-1.37295199533304,1.04122733374437,-0.182782218450059,47.3314613024394,1.18595539405942,0.000249515083851293,0.177310392260551,2.49952101707458
1.48105978965759,-4.11359214782715,-1.0837041253352,1.00585835307609,-0.159108346877335,48.1423648222712,2.33903991812058,-4.5911263441667e-05,0.302019149065018,2.07118439674377
1.50943219661713,0.289826661348343,-1.27023653517064,0.974100587601514,-0.112467699710606,58.6145574825326,2.39063297841967,-1.85889439308085e-05,0.219781398773193,2.12080597877502
1.42467963695526,-3.67876791954041,-0.657526591202108,1.10940735514571,-0.0189680350353805,60.1956470458488,1.37921055933324,-0.000188733349204995,0.141826212406158,2.45278024673462
1.51995360851288,-2.54600930213928,-2.00769094145222,0.710520307729199,-0.40513263222803,61.6710144577512,2.64888443916467,-0.000138124436489306,0.402333974838257,1.94760489463806
1.45153379440308,-4.21285009384155,0.267476344218363,1.11384521982523,-0.1487375405154,62.4540676351366,0.869063502250437,-0.00194437277968973,0.272091269493103,2.53601503372192
1.50140833854675,-3.44104933738708,-0.641983715842848,0.978787313993663,0.159775771532361,62.6993452882114,2.11235434143511,0.000108341060695238,0.242990031838417,2.13216996192932
1.35854637622833,-3.7838339805603,-0.120523153300825,1.09138539385151,-0.00110721199921131,63.6379315144307,1.02741855399029,0.000237737680436112,0.111022651195526,2.44780230522156
1.49529790878296,-4.42125558853149,-1.39244445079082,0.859029894261747,-0.310904483746964,61.4351978405102,2.21914789354479,-0.000178663642145693,0.426243960857391,2.06425976753235
1.45907413959503,-4.27714729309082,-0.423003742506045,1.07999816814565,0.1092082325829,60.0500383791716,1.41198276288761,-0.000716034439392388,0.113091535866261,2.35891652107239
1.36780965328217,-3.89674758911133,-1.58276801833308,0.851403671721513,-0.52789355993895,47.9960629328383,0.510602038568227,0.00041013426380232,-0.169851839542389,2.59890627861023
1.49094808101654,-4.42027139663696,-1.181695090301,0.810485733533973,-0.72480507239477,56.6777445095689,1.65914343008355,-0.000353318813722581,-0.0362400263547897,2.32681703567505
1.5163654088974,-4.31912422180176,-1.04140989617868,0.880761434815147,-0.520728882063519,61.6982035550204,2.48937145579945,-0.000154793116962537,0.152866929769516,1.99329280853271
1.61306607723236,-3.39832186698914,-1.52484268334604,0.644582435969383,-0.562147169824569,51.9335385599444,0.0820243243248232,0.00164199073333293,-0.339395791292191,2.10692667961121
1.46685528755188,-3.85873317718506,-1.27942069470882,0.83914675762256,-0.471341880286733,54.0927708307902,1.55995524898171,0.000235205385251902,-0.121591798961163,2.07296133041382
1.54101693630219,-3.90461206436157,-2.11510779765936,0.558504917873786,-0.619564222983825,62.1254373697134,2.66813390682905,-0.000180289745912887,0.359281301498413,1.98529875278473
1.57966649532318,-4.01202487945557,-1.32279417106697,0.727597811469087,-0.605501176403449,58.4122509140152,2.66876329172839,-0.00029729405650869,0.321283668279648,2.00905585289001
1.48551571369171,-4.02491760253906,-0.790396025573665,0.973646023395387,-0.3743540387262,43.4574359980496,2.20116713744673,-0.000102875092125032,0.268689781427383,2.14502930641174
1.47955739498138,-4.46727991104126,-1.96046833732189,0.795786164127863,-0.15360144333308,58.5829507632133,2.37492086719244,0.000137254304718226,0.285719871520996,2.06020998954773
1.49914526939392,-4.25326871871948,-0.778549855771033,0.902264120939531,-0.129234417611243,57.7028142025596,2.0562688496552,-2.60905544564594e-05,0.351472556591034,2.22465944290161
1.48064708709717,-4.46934652328491,-0.849003236998552,0.990418519613878,-0.0810969153378135,56.8724777653532,1.58157852835625,-0.000333475501975045,0.326217859983444,2.19610977172852
1.42676949501038,-4.03797578811646,-1.17016140926968,1.06246419928291,-0.0413189431356097,56.9715790488503,1.57814697135578,-0.000342985731549561,0.277412325143814,2.21792411804199
1.38509356975555,-4.95897340774536,0.92907338878911,0.870307232923568,-0.203998766756456,52.2881398778053,0.129476098782697,-0.010234565474093,0.072192020714283,2.76390528678894
1.60874927043915,-4.56006193161011,-0.592405078536103,1.04051698883995,-0.0354105723527027,61.0961786806583,1.22424061666243,-0.0126407146453857,0.335221618413925,2.56892919540405
1.55654442310333,-5.36472702026367,0.745398674479553,0.971360190851348,-0.106982154490626,60.5908585957118,1.62858853680747,-0.0129926782101393,0.392324984073639,1.94523656368256
1.42560625076294,-5.32920932769775,0.993937651593372,1.08764693651541,0.119402691791487,52.4833996685378,0.735423010124628,-0.0124936746433377,0.246789246797562,2.32928943634033
1.5687894821167,-5.38226413726807,0.0318831526778973,0.986347063873591,-0.0137049969350474,62.2820173970769,1.70888640103715,-0.0134051293134689,0.511227667331696,2.05388712882996
1.3954097032547,-4.91198492050171,0.0429885916417109,0.790254129452652,-0.102466710955637,47.723477910074,0.719302703825276,-0.00614414550364017,-0.112636126577854,2.38274049758911
1.53115546703339,-5.28353929519653,0.572032507393778,0.821104623607753,-0.178933625522348,51.430911545901,0.647697466550414,-0.0116598960012197,0.260923117399216,2.87132453918457
1.35949611663818,-4.62273454666138,0.719100851727569,1.01578169607598,-0.00999243598451595,58.8663451153299,0.234369384934721,-0.0127811850979924,0.296425610780716,3.01276755332947
1.62387478351593,-5.33290672302246,-0.844603615539983,0.858522012059031,0.188733781473149,55.7293112524625,1.04696589143112,-0.0134851345792413,0.33530381321907,2.85167956352234
1.57044470310211,-5.28879642486572,0.0300905991092419,0.918930762875689,0.0509864342548497,61.3115140539016,1.74057266050882,-0.0129377385601401,0.313872456550598,1.948859333992
1.43357980251312,-5.28496217727661,0.546603382008631,1.01050937100776,0.074837615670279,53.3306229069548,0.55648632010199,-0.0119609422981739,0.209301561117172,2.17355275154114
1.35440385341644,-4.68705558776855,0.158197066171423,1.02348366800477,0.186228787192308,59.5178626340978,0.393080023369368,-0.0120843965560198,0.266718536615372,2.66858649253845
